sLong,sLat,mean,lu_avg_01,lu_avg_02,lu_avg_03,lu_avg_04,lu_avg_05,lu_avg_06,lu_avg_07,lu_avg_08,lu_avg_09,lu_avg_10,lu_avg_11,lu_avg_12,prec,tmin,tmax,soil_avg_01,soil_avg_02,soil_avg_03,soil_avg_04,soil_avg_05,soil_avg_06,soil_avg_07,soil_avg_08,soil_avg_09,soil_avg_10,hydro_avg_01,hydro_avg_02,hydro_avg_03,hydro_avg_04,hydro_avg_05,hydro_avg_06,hydro_avg_07,hydro_avg_08,hydro_avg_09,hydro_avg_10,hydro_avg_11,hydro_avg_12,hydro_avg_13,hydro_avg_14,hydro_avg_15,hydro_avg_16,hydro_avg_17,hydro_avg_18,hydro_avg_19,dem_avg,slope_ave,lentic_lotic01
-77.179169,38.970833,2.60455717893218,3,0,45,14,0,5,31,0,1,0,0,0,3428079,-13.75,112.666666666667,42,55,40,40,20,10,19,1434,239,7,111,128,35,8406,295,-68,363,197,0,217,0,45080951,4461222,2950464,12,13030741,9135396,13030741,9135396,390,260,5
-77.162498,37.887501,0.593143166357452,3,0,22,55,0,4,15,0,0,0,0,0,191103.642857143,11.5714285714286,140.5,29,49,47,36,18,6,12,1492,240,2,135,125,35,8164,309,-42,351,238,27,238,27,2411537,236137,171291,9,673842,541220,673842,541220,71,38,4
-77.112503,38.929165,1.92181818181818,3,0,45,14,0,5,31,0,2,0,0,0,3604338.72727273,-3.77272727272727,125.090909090909,42,55,40,40,20,10,19,1435,239,7,111,128,35,8406,295,-68,363,197,0,217,0,45309859,4483365,2965980,12,13094788,9184478,13094788,9184478,389,259,5
-77.0625,37.4375,0.570851851851852,8,0,14,37,0,3,27,0,11,0,0,0,81924.8888888889,35.4444444444444,170.888888888889,23,49,50,34,16,6,11,1555,240,0,140,126,36,8015,313,-34,347,235,34,242,34,1046257,107693,73431,11,300749,238264,300749,238264,52,35,3
-77.054169,38.595833,0.679068722943723,4,0,35,21,0,7,28,0,5,0,0,0,15977.5,14,131.25,27,50,46,36,18,5,13,1482,240,2,131,113,33,8305,302,-39,341,236,22,236,22,199517,20753,13880,11,57044,44302,57044,44302,58,40,1
-77.054169,39.237499,2.47625,0,0,27,8,0,7,58,0,0,0,0,0,12223,-21,94.6,37,50,44,37,19,8,11,1469,240,4,117,119,33,8548,298,-59,357,204,4,225,4,157097,15834,10630,10,44363,33638,44363,33638,189,63,1
-77.020836,40.254166,3.5625,1,0,26,7,0,9,55,0,2,0,0,0,163592,-11,101,29,59,38,41,21,7,21,1494,240,4,108,116,31,8870,296,-69,365,199,-9,221,-9,1938670,189948,131312,11,551038,412126,551038,412126,230,153,3
-77.004166,38.987499,3.489,17,0,0,0,0,0,0,0,83,0,0,0,170.4,37,161,35,49,50,36,15,8,10,1503,240,7,127,116,32,8522,307,-47,354,235,15,235,15,2122,209,142,11,597,456,597,456,80,85,1
-76.962502,38.704166,0.951342592592593,1,0,50,13,0,7,30,0,0,0,0,0,85.3333333333333,29.3333333333333,149.666666666667,25,52,46,34,20,5,13,1464,240,1,132,113,32,8369,305,-39,344,238,22,238,22,1021,107,71,11,294,227,294,227,16,91,1
-76.962502,38.954166,2.79314814814815,9,1,8,10,0,3,20,0,50,0,0,0,17615.3333333333,15.5,135,31,50,48,36,17,6,11,1501,240,4,126,117,33,8532,306,-48,354,214,14,235,14,221797,21806,14965,11,62176,47758,62176,47758,100,66,2
-76.962502,39.037498,2.15155952380952,6,0,8,9,0,5,31,0,41,0,0,0,4527.45,9.6,127.15,30,49,45,37,18,5,11,1500,240,4,125,116,32,8560,306,-50,356,212,12,234,12,58460,5785,3930,11,16353,12588,16353,12588,122,62,1
-76.945831,38.912498,2.43333333333333,8,1,6,11,0,4,21,0,48,0,0,0,43995,-35,72,27,51,48,36,17,5,12,1507,240,3,127,117,33,8522,307,-47,354,236,16,236,16,657082,64241,43995,11,184076,141787,184076,141787,75,63,3
-76.929169,38.487499,0.5425,2,0,34,24,0,7,29,0,4,0,0,0,31465,13,131,28,50,46,36,18,5,13,1481,240,2,132,113,33,8226,302,-37,339,236,24,236,24,361833,37375,25163,11,103205,80450,103205,80450,55,31,2
-76.92083,38.962502,2.25646638655462,7,1,7,13,0,6,27,0,39,0,0,0,23698.4117647059,11.6470588235294,130.588235294118,26,51,47,36,17,5,12,1508,240,2,127,117,33,8516,308,-47,355,214,16,236,16,306369,29980,20391,11,85672,66075,85672,66075,71,60,3
-76.895836,40.220833,3.01428571428571,4,0,42,8,0,7,35,0,4,0,0,0,72791,41,167,34,56,38,42,20,8,20,1481,240,6,109,114,31,8881,297,-67,364,201,-7,222,-7,853826,83010,58698,10,238253,185005,238253,185005,242,171,2
-76.887497,40.254166,1.32479166666667,3,0,56,11,0,5,24,0,1,0,0,0,7488386.75,-24.5,91,51,56,42,40,18,11,20,1432,240,6,86,118,32,8893,277,-93,370,177,-31,198,-31,96355071,10229754,5915169,16,29007807,18817899,29007807,18817899,428,245,6
-76.862503,40.220833,2.02066666666667,4,0,41,8,0,6,35,0,5,0,0,0,71201,1.2,115.4,34,56,39,42,20,8,20,1480,240,6,109,114,31,8891,297,-67,364,201,-7,222,-7,870998,84679,59893,10,243016,188771,243016,188771,239,171,2
-76.854164,40.245834,2,14,1,3,7,0,3,22,0,50,0,0,0,4611,45,167,27,59,44,39,17,6,20,1541,240,5,112,110,30,8999,301,-62,363,206,-5,227,-5,54900,5311,3779,10,15297,11944,15297,11944,144,60,1
-76.820831,39.137501,2.53939814814815,3,0,17,9,0,8,49,0,15,0,0,0,36008.9166666667,7.91666666666667,126.083333333333,33,50,45,37,19,7,11,1482,240,4,123,118,32,8571,306,-52,358,210,10,232,10,449171,44667,30635,10,124359,98702,124359,98702,132,58,2
-76.804169,40.854168,1.26888888888889,2,0,56,12,0,5,23,0,1,0,0,0,5078285.66666667,-60,49.3333333333333,54,56,42,40,18,11,20,1429,240,6,81,119,32,8928,273,-98,371,173,-36,194,-36,73228842,7890353,4404201,17,22178378,14110987,22178378,14110987,454,236,6
-76.79583,40.979168,3.06444444444445,0,0,23,4,0,12,60,0,0,0,0,0,28103.6666666667,-42.6666666666667,68.3333333333333,33,57,41,41,18,7,18,1489,240,4,97,120,32,8941,289,-84,373,188,-21,210,-21,405168,43562,24409,17,123615,78603,123615,78603,216,143,3
-76.745834,38.8125,1.20565773809524,4,0,16,12,0,10,45,0,13,0,0,0,28081.375,16.5,135.5,25,51,47,35,17,5,12,1495,240,2,128,116,33,8358,304,-44,348,234,18,234,18,358543,36307,23818,12,102464,77732,102464,77732,46,39,2
-76.729164,38.329166,0.955833333333333,0,0,19,17,0,8,56,0,0,0,0,0,7336,18,135,28,50,48,34,18,5,12,1477,240,2,136,113,33,8202,308,-33,341,240,29,240,29,83142,8295,5972,10,23384,18772,23384,18772,37,32,1
-76.720833,38.479168,2.34555555555555,0,0,42,12,0,10,34,0,1,0,0,0,1243.66666666667,-12.3333333333333,97.3333333333333,26,50,47,35,18,5,12,1485,240,2,133,113,33,8188,304,-36,340,236,25,236,25,16195,1621,1153,10,4564,3638,4564,3638,46,26,1
-76.695831,37.637501,0.416666666666667,8,0,13,61,0,4,14,0,0,0,0,0,29750,56.5,189.75,30,49,47,36,17,5,13,1513,240,1,141,119,35,8009,310,-30,340,236,98,243,36,406526,41893,27697,12,116604,91625,116604,91625,37,24,2
-76.695831,38.954166,1.70882352941177,3,0,20,15,0,7,44,0,11,0,0,0,113950.176470588,13.1176470588235,133,33,50,45,36,18,7,11,1478,240,4,124,117,33,8533,305,-51,356,211,11,232,11,1435833,142071,97200,10,400124,312633,400124,312633,119,58,3
-76.6875,40.154167,3.56666666666667,2,0,38,10,0,7,43,0,0,0,0,0,15057,-9,99,31,56,39,42,19,6,20,1513,240,4,110,114,31,8892,298,-66,364,202,-6,223,-6,190999,18600,12342,12,55463,40664,55463,40664,162,91,1
-76.604164,38.587502,0.479166666666667,1,0,41,29,0,7,22,0,0,0,0,0,5118.5,38.5,158.5,31,49,46,35,19,6,12,1478,240,2,132,111,32,8225,303,-36,339,236,24,236,24,61751,6210,4309,11,17473,13770,17473,13770,36,34,1
-76.570831,40.195835,2.66666666666667,3,0,51,11,0,4,30,0,0,0,0,0,6167,-10,99,33,55,38,43,19,7,21,1514,240,5,109,114,31,8882,296,-68,364,200,-8,221,-8,80212,7892,5079,13,23607,16925,23607,16925,181,103,1
-76.5625,37.170834,1.41583333333333,8,0,18,61,0,1,8,0,1,0,0,2,3924.5,14,120.5,30,48,48,35,17,6,13,1525,240,1,146,104,33,7803,301,-15,316,239,104,245,43,46860,5231,3063,16,14159,9811,14159,9811,24,20,1
-76.529167,40.054165,1.79714285714285,3,0,54,11,0,5,25,0,1,0,0,0,7510927.5,-33.5,84,49,56,42,40,18,11,20,1436,240,6,88,118,32,8896,278,-91,369,179,-30,200,-30,103637473,10931115,6406369,15,31073502,20387116,31073502,20387116,412,237,6
-76.512497,40.3125,10.44,1,0,9,1,0,15,73,0,0,0,0,0,2671,38,164,25,61,34,44,23,6,25,1499,240,4,108,115,31,8909,296,-71,367,199,3,221,-10,31767,3162,1985,13,9433,6652,9433,6652,160,87,1
-76.404167,40.529167,1.64285714285714,3,0,61,10,0,5,21,0,0,0,0,0,33041,-70,33,41,55,40,41,19,9,18,1442,240,6,98,116,31,8854,286,-81,367,189,-6,210,-19,530028,53222,33041,14,156210,108191,156210,108191,289,217,2
-76.404167,40.579166,0.417285714285714,7,0,69,15,0,2,5,0,1,0,0,0,12097,-49,57.5,47,54,41,41,18,10,18,1432,240,7,95,115,31,8847,283,-83,366,186,-8,207,-21,180721,18247,11211,14,53408,36454,53408,36454,343,197,2
-76.379166,37.029167,1.96,12,2,0,6,1,1,5,0,72,0,0,0,8010,40,143,23,52,48,36,16,4,12,1538,240,1,150,96,31,7742,304,-5,309,243,108,249,49,91180,10071,5934,16,28042,19021,28042,19021,10,7,1
-76.354164,39.495834,2.21458333333333,0,0,23,10,0,8,54,0,5,0,0,0,12490.5,0.75,116.25,35,51,44,37,19,8,11,1487,240,4,120,115,32,8679,301,-57,358,209,18,230,6,161198,15894,10584,11,45697,35149,45697,35149,137,74,2
-76.337502,39.829166,1.86296296296296,3,0,53,11,0,5,27,0,1,0,0,0,8175935.66666667,-15.6666666666667,105.333333333333,49,56,42,40,18,11,20,1438,240,6,89,118,32,8900,279,-91,370,180,-29,201,-29,107497339,11301275,6645791,15,32209760,21209109,32209760,21209109,404,232,6
-76.337502,40.637501,0.34125,7,0,71,11,1,5,5,0,0,0,0,0,1892.33333333333,-24.3333333333333,88,43,55,41,41,19,9,18,1434,240,6,95,115,31,8836,282,-83,365,185,-9,207,-22,26244,2648,1626,14,7755,5286,7755,5286,327,214,1
-76.32917,42.929165,2.38333333333333,2,0,37,11,0,6,40,0,0,0,0,4,14421,-45,50,33,57,38,44,18,8,23,1462,240,6,80,105,28,9254,270,-96,366,98,-32,197,-40,205395,20153,12492,14,56980,40020,56980,40020,374,339,1
-76.3125,39.779167,5.30222222222222,1,0,19,6,0,10,64,0,0,0,0,0,47130.6666666667,10.6666666666667,125.333333333333,33,52,43,38,19,7,12,1464,240,3,113,111,31,8713,292,-64,356,201,-2,223,-2,586408,57913,37759,11,169136,125785,169136,125785,198,89,2
-76.304169,43.045834,2.33333333333333,1,0,38,10,0,6,42,0,1,0,0,2,23211,-44,50,33,58,38,43,18,7,23,1471,240,7,81,104,28,9273,270,-96,366,99,-31,198,-40,331710,32192,20174,13,92377,64725,92377,64725,332,282,2
-76.245834,42.837502,4.91388888888889,2,0,44,12,0,5,37,0,0,0,0,0,5430,-45,50,40,56,38,43,19,8,24,1446,239,7,80,106,28,9241,271,-96,367,98,-32,197,-40,76879,7581,4724,13,21202,15073,21202,15073,433,457,1
-76.237503,42.829166,3.1,2,0,47,12,0,5,34,0,0,0,0,0,3827,-93,1,41,56,38,43,19,8,23,1443,239,7,80,106,28,9245,271,-97,368,97,-32,197,-41,62233,6141,3827,13,17150,12207,17150,12207,441,473,1
-76.237503,42.945835,2.66666666666667,0,0,36,10,0,5,50,0,0,0,0,0,6041,-43,52,32,57,39,43,17,7,22,1491,240,6,83,105,28,9296,273,-95,368,101,-30,200,-38,85817,8277,5286,13,23902,16972,23902,16972,290,197,1
-76.229164,39.970833,11.3833333333333,0,0,16,4,0,11,68,0,0,0,0,0,33341,42,163,28,58,36,42,22,6,21,1505,240,4,110,111,31,8788,292,-66,358,200,7,222,-5,394066,40308,24664,12,114733,83276,114733,83276,162,108,2
-76.212502,42.929165,2.26666666666667,1,0,36,9,0,5,49,0,0,0,0,0,7854,-43,52,32,57,39,43,17,7,22,1488,240,6,83,105,28,9306,273,-96,369,100,-30,200,-39,111451,10744,6863,13,31008,22039,31008,22039,287,223,1
-76.17083,39.662498,1.6914595959596,3,0,52,11,0,5,27,0,1,0,0,0,7978597.6,-38.8,74,48,56,42,40,18,11,20,1438,240,6,89,118,32,8905,279,-90,369,180,-29,201,-29,108793993,11423004,6728343,15,32583825,21488314,32583825,21488314,401,231,6
-76.17083,40.412498,8.76666666666667,0,0,11,3,0,14,70,0,1,0,0,0,25337.5,-39.5,67.5,24,61,33,44,23,5,24,1508,240,3,105,116,31,8880,292,-75,367,195,0,217,-13,373142,37146,23332,13,110355,77985,110355,77985,158,90,2
-76.17083,42.9375,2.075,1,0,44,10,0,4,41,0,0,0,0,0,22618,-44,52,35,57,39,43,18,8,23,1473,240,7,82,107,28,9246,273,-96,369,99,-30,199,-39,319231,30750,19737,13,88258,63237,88258,63237,328,341,2
-76.154167,43.020832,1.1,2,0,42,9,0,4,40,0,3,0,0,0,32999,-44,52,35,57,39,43,18,7,23,1476,240,7,82,107,29,9285,273,-96,369,100,-30,200,-39,464686,44612,28849,13,128420,92480,128420,92480,309,324,2
-76.145836,40.0625,9.51899999999999,1,0,11,2,0,14,69,0,2,0,0,0,7723,1,113.6,23,61,33,44,23,5,25,1513,240,3,109,111,31,8806,291,-68,359,199,6,221,-7,101393,10395,6317,13,29677,21347,29677,21347,154,85,1
-76.145836,42.870834,2.51666666666667,1,0,42,10,0,5,42,0,0,0,0,0,9452,-46,50,37,56,38,43,19,7,24,1464,240,7,79,107,29,9239,270,-98,368,97,-32,196,-41,133136,12942,8262,13,36667,26388,36667,26388,398,372,2
-76.137497,42.862499,1.40833333333333,0,0,40,12,0,6,41,0,0,0,0,0,5984,-43,54,38,56,38,43,19,8,24,1459,240,7,82,108,29,9266,274,-96,370,100,-30,199,-39,84154,8193,5222,13,23127,16680,23127,16680,388,431,1
-76.104164,43.087502,1.72222222222222,7,1,20,7,0,5,26,0,33,0,0,2,4080,-43,53,27,58,43,41,16,5,20,1561,240,4,84,107,28,9372,276,-99,375,102,-30,201,-39,56320,5440,3602,11,15542,11636,15542,11636,126,19,1
-76.012497,39.279167,3.91666666666667,0,0,0,1,0,11,87,0,0,0,0,0,5821.66666666667,39,161.333333333333,26,55,44,36,20,2,14,1448,240,1,126,115,32,8465,305,-45,350,234,15,234,15,71273,6914,4748,11,20064,15860,20064,15860,18,11,1
-75.9375,39.262501,6.64,0,0,1,1,0,8,89,0,0,0,0,0,2901.25,13.25,128.875,24,56,46,35,20,2,14,1453,240,1,126,115,33,8367,304,-44,348,225,16,232,16,34923,3396,2336,11,9830,7756,9830,7756,17,14,1
-75.895836,41.5625,1.10444444444444,2,0,59,9,0,2,28,0,0,0,0,0,112715.666666667,-59.6666666666667,47,58,55,43,40,18,11,21,1413,240,4,81,116,31,9000,271,-100,371,173,-26,194,-37,1623457,160481,101101,14,470962,324921,470962,324921,406,189,3
-75.862503,40.070835,5.30833333333334,0,0,29,6,0,9,56,0,0,0,0,0,5517.5,-35,68,31,51,43,38,19,7,12,1488,240,3,106,110,30,8729,286,-70,356,195,3,216,-9,79145,8027,5049,12,22825,16879,22825,16879,222,90,1
-75.82917,39.904167,5.9,0,0,33,5,0,6,56,0,0,0,0,0,4931,-6,102,35,51,45,37,18,7,12,1471,240,3,112,110,31,8682,291,-62,353,200,10,222,-2,62485,6301,4031,11,17749,13561,17749,13561,159,71,1
-75.779167,38.995834,1.70484848484848,1,0,21,7,0,10,61,0,0,0,0,0,42435.9090909091,13.8181818181818,127.454545454545,37,53,48,34,18,3,15,1423,240,2,126,114,33,8270,302,-41,343,225,18,231,18,528478,54461,36721,11,150573,119161,150573,119161,20,10,2
-75.779167,39.820835,8.2625,0,0,33,8,0,5,53,0,1,0,0,0,5882.5,-25.5,78,36,51,45,36,19,8,12,1478,240,4,115,110,31,8665,295,-57,352,203,1,225,1,80560,8089,5259,11,22653,17667,22653,17667,129,72,1
-75.737503,40.095833,2.05,0,0,55,14,0,8,22,0,0,0,0,0,982,-11,97,39,50,43,38,19,9,11,1461,240,4,108,111,31,8691,288,-67,355,196,5,217,-7,12759,1277,832,11,3628,2763,3628,2763,200,79,1
-75.729164,39.637501,2.05,3,0,22,9,0,6,33,0,26,0,0,0,7926,0,112,33,50,47,35,18,6,12,1486,240,4,120,112,32,8562,300,-51,351,222,8,229,8,92781,9230,6028,11,26112,20300,26112,20300,61,58,1
-75.637497,38.679165,8,0,0,4,3,0,13,81,0,0,0,0,0,1871,58,182,33,56,47,34,18,2,15,1419,240,2,129,114,33,8144,303,-37,340,226,87,233,23,24352,2638,1738,11,6929,5599,6929,5599,15,7,1
-75.637497,39.762501,4.35,0,0,38,11,0,6,39,0,6,0,0,0,17628,-1,106,36,50,45,36,19,7,12,1469,240,4,117,108,30,8646,296,-54,350,220,4,227,4,212819,21221,14128,10,59406,47031,59406,47031,108,70,2
-75.637497,40.029167,2,4,1,28,7,0,8,33,0,19,0,0,0,3260.5,-28.5,75,32,53,43,38,20,7,14,1489,240,5,112,111,31,8709,293,-62,355,202,10,223,-2,44751,4476,2968,11,12571,9857,12571,9857,139,146,1
-75.604164,39.712502,1.54375,2,0,27,9,0,6,38,0,17,0,0,0,72662,-21,82.5,35,51,47,35,18,6,12,1475,240,4,119,110,31,8620,298,-52,350,221,6,229,6,969437,96665,63708,11,271716,213153,271716,213153,82,64,3
-75.604164,40.154167,1.63333333333333,0,0,55,11,0,6,26,0,1,0,0,0,22153,-10,98,36,53,40,40,19,8,16,1485,240,4,108,112,31,8771,290,-68,358,198,5,219,-7,289423,28828,18829,11,82488,62533,82488,62533,171,127,2
-75.595833,39.870834,3.725,1,0,39,10,0,6,37,0,6,0,0,0,96068,-7,101,36,51,44,37,19,8,12,1476,240,4,112,110,31,8700,292,-63,355,201,9,222,-3,1222665,123198,79932,11,346030,266570,346030,266570,152,93,3
-75.5625,38.729168,4.15297619047619,0,0,11,7,0,11,71,0,1,0,0,0,28300.6666666667,-4.33333333333333,105.333333333333,32,55,48,34,18,2,15,1424,240,1,127,113,33,8150,300,-39,339,225,85,231,21,333442,35916,23854,11,94955,76769,94955,76769,16,7,2
-75.470833,38.229168,1.2706,16,0,10,62,0,2,10,0,0,0,0,0,13091.8,17.6,128,51,53,54,31,15,4,16,1407,240,2,133,110,33,7937,300,-29,329,228,92,234,30,149361,17187,10800,14,43264,33643,43264,33643,17,10,2
-75.32917,41.395832,0.803459595959596,5,0,59,12,0,3,19,0,1,0,0,1,3942.66666666667,-49.6666666666667,68.6666666666667,61,55,43,39,18,11,22,1392,240,3,75,118,31,8899,261,-110,371,165,-32,186,-43,52608,5256,3436,12,15107,10917,15107,10917,444,84,1
-75.270836,41.429165,0.78469230769231,5,0,65,6,0,2,20,0,0,0,0,2,3926.5,-22,99.5,57,54,43,39,18,13,21,1399,240,4,75,119,32,8890,262,-111,373,166,-31,187,-43,49173,4931,3220,12,14106,10235,14106,10235,443,82,1
-75.262497,39.737499,2.2,0,0,5,5,0,16,74,0,0,0,0,0,10588,6,111,23,52,47,35,18,4,12,1484,240,1,124,107,30,8683,303,-47,350,235,10,235,10,124070,12176,8347,10,34475,27812,34475,27812,34,25,2
-75.120834,40.229168,1.33333333333333,5,0,16,9,0,8,33,0,30,0,0,0,10114,45,166,25,58,41,40,18,5,20,1557,240,4,114,110,31,8765,297,-59,356,218,0,226,0,119593,11877,7612,12,33608,25842,33608,25842,103,54,2
-75.120834,42.170834,0.553541666666666,4,0,37,15,0,7,37,0,0,0,0,0,7248.5,-87,27.5,69,55,43,40,18,10,23,1399,240,4,68,122,31,9090,263,-120,383,161,-41,182,-53,109328,10752,6396,14,31500,21469,31500,21469,565,256,1
-75.020836,39.904167,1.06666666666667,11,0,8,9,0,1,16,0,54,0,0,0,8672,-40,59,28,50,52,33,15,5,12,1506,240,2,122,112,32,8563,301,-49,350,223,9,231,9,131580,13318,8672,12,37507,29234,37507,29234,27,25,2
-74.962502,39.737499,0.741388888888889,13,0,18,25,1,3,38,0,3,0,0,0,1767.33333333333,31.3333333333333,150,45,53,64,29,7,7,15,1427,240,1,120,113,32,8505,299,-52,351,222,9,228,9,20388,2039,1368,11,5719,4601,5719,4601,47,14,1
-74.82917,40.470833,1.9,0,0,35,10,0,8,45,0,2,0,0,0,9239,34,166,31,52,43,38,19,5,14,1494,240,3,109,121,32,8744,299,-68,367,213,-5,221,-5,108697,11098,6930,11,30588,23766,30588,23766,80,88,2
-74.779167,40.220833,1.55,5,0,57,14,0,5,16,0,2,0,0,1,2189464,-66.5,46,56,55,42,40,18,11,20,1420,240,6,84,120,32,8955,275,-100,375,176,-23,197,-34,31338273,3059424,1986393,11,8850535,6551062,8850535,6551062,389,211,5
-74.662498,42.362499,0.988667613636363,3,0,51,7,0,5,34,0,0,0,0,0,4991.25,-64.5,48.25,71,54,42,41,17,12,23,1367,240,4,61,114,30,9101,249,-125,374,153,-49,174,-60,68012,6827,4027,14,19684,13532,19684,13532,681,442,1
-74.612503,42.354168,0.314,0,0,55,7,0,6,31,0,0,0,0,0,3148,-8,111,69,54,41,41,18,12,23,1367,240,4,59,113,30,9092,246,-126,372,152,-51,172,-61,37428,3743,2237,14,10765,7498,10765,7498,705,426,1
-74.529167,40.5625,2.61666666666666,4,0,39,12,0,6,29,0,9,0,0,1,283104.5,-14.5,104,36,51,45,37,18,7,14,1465,240,4,106,120,33,8686,294,-71,365,209,-8,217,-8,3814558,389239,241334,12,1083494,825631,1083494,825631,103,99,4
-74.504166,40.570835,1.3,13,2,3,9,0,1,3,0,70,0,0,0,20135.5,-9.5,107,40,55,47,37,16,6,17,1488,240,3,111,118,32,8696,298,-66,364,214,-3,222,-3,271461,27796,17290,12,77183,59161,77183,59161,43,63,2
-74.387497,42.304165,0.424444444444444,2,0,81,7,0,3,8,0,0,0,0,0,25759,-61,47,68,53,42,40,18,15,21,1391,240,7,65,112,30,9149,252,-121,373,159,-45,180,-56,332517,32454,21089,11,93090,69465,93090,69465,635,439,2
-73.429169,41.137501,1.01797619047619,7,0,66,16,0,3,1,0,9,0,0,0,27054.7142857143,-10.7142857142857,97.7142857142857,71,50,59,32,10,10,15,1387,240,2,100,109,30,8639,281,-74,355,88,-13,210,-13,324297,30002,22540,7,87468,75060,87468,75060,157,114,2
-73.304169,41.145832,1.07967592592593,2,0,66,12,0,1,3,0,15,0,0,0,3711,37,149,65,49,63,30,8,9,14,1376,240,1,106,105,30,8582,282,-65,347,91,-6,215,-6,40566,3726,2859,7,11056,9546,11056,9546,63,78,1
-72.970833,41.820835,0.47875,0,0,87,9,0,0,3,0,0,0,0,0,8735,-39,72,68,47,61,33,6,11,13,1400,240,2,86,119,31,9064,278,-101,379,134,-22,201,-34,106465,9646,7585,6,27905,24312,27905,24312,262,180,0
-72.945831,41.779167,0.4525,9,0,67,9,0,1,14,0,0,0,0,0,1768,-37,72,81,47,64,31,6,12,13,1375,240,2,87,117,31,8995,277,-98,375,133,-20,201,-31,21418,1944,1530,6,5608,4919,5608,4919,261,144,1
-72.729164,42.637501,0.416666666666667,1,0,68,27,0,1,2,0,0,0,0,0,41001,-1,125,79,48,59,34,6,15,14,1352,240,2,69,124,31,9433,269,-131,400,119,-44,187,-57,474995,44184,34101,8,126573,107046,126573,107046,434,275,2
-72.67083,42.704166,0.2075,2,0,61,30,0,3,3,0,0,0,0,0,18994,-3,124,84,50,55,36,9,13,17,1336,240,4,68,125,31,9449,268,-133,401,118,-46,186,-58,221136,20538,15849,8,58669,49904,58669,49904,422,272,1
-72.662498,42.320835,0.373333333333333,1,0,60,26,0,2,8,0,3,0,0,0,19099,8,138,71,49,59,34,7,12,15,1379,240,2,79,126,31,9343,278,-118,396,130,-32,197,-45,220182,20368,15846,7,58598,49622,58598,49622,260,215,2
-72.654167,43.945835,0.833333333333333,4,0,71,10,0,0,16,0,0,0,0,0,10292,-10,117,86,53,52,37,11,12,22,1338,240,4,59,128,30,9723,264,-149,413,179,-59,179,-72,131574,13799,8014,14,37636,26229,37636,26229,412,362,1
-72.604164,41.987499,0.560583333333333,3,0,58,32,0,0,4,0,2,0,0,1,3427293.875,-46.25,77.5,86,50,57,35,8,13,16,1354,240,3,63,125,30,9667,266,-142,408,184,-53,184,-66,45078605,4418759,2944003,11,12590163,9426527,12590163,9426527,390,301,5
-72.554169,41.545834,0.739833333333333,3,0,57,30,0,1,5,0,3,0,0,1,3854598.81818182,-54.2727272727273,68.6363636363636,83,50,58,35,8,12,16,1360,240,3,66,124,30,9589,268,-136,404,186,-49,186,-62,51083862,4930282,3369371,10,14099142,10799464,14099142,10799464,366,284,5
-72.470833,42.679165,0.397291666666667,3,0,57,35,0,0,4,0,1,0,0,1,2238562.25,-62,64.75,91,50,56,36,8,13,17,1343,240,4,57,126,30,9827,262,-152,414,179,-61,179,-75,30937263,3167619,1939177,13,8899505,6242218,8899505,6242218,428,344,5
-72.4375,43.129166,0.535,3,0,57,35,0,0,4,0,0,0,0,1,1904624,-15,111,92,51,56,36,9,13,17,1339,240,4,54,126,30,9910,260,-156,416,177,-65,177,-79,24960330,2609176,1523649,14,7303223,4922549,7303223,4922549,442,356,5
-72.42083,43.712502,0.643611111111111,2,0,72,20,0,0,6,0,0,0,0,0,252434,-11,117,86,52,53,37,10,13,18,1338,240,4,59,128,31,9712,264,-149,413,179,-59,179,-72,3204415,330078,197397,13,904182,644276,904182,644276,452,418,3
-72.362503,43.387501,0.335,4,0,50,39,0,0,2,0,1,0,0,3,91910,-8,121,94,50,60,33,8,14,16,1349,240,4,65,125,30,9609,267,-138,405,185,-50,185,-63,1126522,107230,76595,10,303874,236675,303874,236675,391,265,3
-72.04583,44.162498,0.5625,3,0,51,40,0,0,5,0,0,0,0,1,786276,-22,101,97,50,57,35,8,13,17,1330,240,4,46,124,29,10116,252,-168,420,171,-77,171,-90,10782821,1188913,621143,18,3332814,2028457,3332814,2028457,487,350,5
-72.037498,42.587502,0.716666666666667,5,0,31,40,0,2,5,0,15,0,0,1,13499,0,125,79,50,63,31,6,13,14,1354,240,2,71,121,31,9174,264,-123,387,26,-39,186,-52,159233,15033,11586,6,41820,36864,41820,36864,331,86,2
-72.037498,44.370834,0.595555555555556,1,0,56,34,0,0,7,0,1,0,0,0,142282,-18,105,90,52,55,36,9,13,18,1350,240,4,49,122,29,10203,257,-164,421,175,-74,175,-89,1968500,219949,110669,19,616944,364572,616944,364572,439,329,4
-71.95417,42.020832,0.526944444444444,2,0,66,24,0,1,4,0,2,0,0,1,67129,11,136,73,48,61,32,6,11,13,1387,240,2,82,122,31,9073,275,-109,384,38,-26,197,-38,780150,72723,56491,5,206926,182243,206926,182243,237,121,2
-71.837502,44.512501,0.44,2,0,70,27,0,0,1,0,0,0,0,0,26359,-23,100,96,49,58,35,7,14,15,1334,240,4,44,123,29,10125,251,-167,418,170,-78,170,-92,362360,40286,20607,18,113042,67416,113042,67416,539,362,3
